"player_name","pitcher","game_year","N","unpredictability","indistinguishability","unexpectedness","deception"
"Gio Gonzalez","461829",2018,2270,72.5867162409693,70.9140897026498,14.8315172156513,44.3206841551295
"Alex Claudio","592222",2020,250,51.4304888608022,71.937451781586,31.9323092811892,44.3190262187596
"Michael Feliz","593140",2018,713,71.3684226003195,58.8101225384712,19.6827103285283,44.3136645592274
"Dennis Santana","642701",2020,211,58.1321414193149,84.4154808606284,22.4081481226396,44.3003777610919
"Asher Wojciechowski","592879",2019,1100,69.0903246356217,34.6447129405281,29.149360067201,44.2349568072898
"Tyler Danish","641501",2018,103,41.748827062343,24.8344883455809,54.7955076266794,44.2312533317852
"Mitch Keller","656605",2020,296,72.4012759729811,65.9557849494337,16.4283329687035,44.2245870258703
"Kevin Ginkel","656464",2019,300,71.0182237688628,84.9161410935873,11.5148601314552,44.2172957681024
"Kyle McGowin","641851",2020,152,67.748602779407,77.0114910709399,16.7140496362917,44.2076889309644
"Cory Gearrin","518715",2018,696,60.6972571480568,72.9026405896561,23.8088419692311,44.1908662025845
"Zack Greinke","425844",2018,2290,61.922749960066,61.5466754609681,26.405599504149,44.1818910653771
"James Paxton","572020",2020,266,53.8004480656543,62.7514859802684,32.6856670079724,44.1625371404281
"Richard Rodriguez","593144",2020,298,53.7572209273529,60.6213421323618,33.3892453614404,44.1548445547349
"John Axford","446099",2018,682,75.3599068559351,80.1321378983209,9.37063024155296,44.152337874383
"David Hernandez","456696",2019,581,69.5447995629714,70.4562027843274,17.2402987900116,44.1490242842553
"Akeel Morris","592570",2018,186,67.0235475200799,64.7355131494122,21.093710015199,44.1159618282
"Zach Plesac","668676",2020,569,63.7172659527155,80.2502556018468,18.8569891075278,44.1045962957874
"A.J. Minter","621345",2019,444,81.9086445219983,58.7816400970963,10.6504011120698,44.0609875347137
"Daniel Ponce de Leon","594965",2018,447,76.274441070285,52.1741406085185,17.3976967016038,44.0608888511178
"Max Scherzer","453286",2019,2077,67.9952943590603,69.2987782198834,18.7408614225455,44.0467845041947
"David Robertson","502085",2018,891,45.6963634538333,81.2209551135923,33.3005410421025,44.0386845984591
"Greg Holland","518813",2018,599,70.6403752780261,67.2312077421132,17.2035415952648,44.0346949455935
"Kevin Gausman","592332",2019,1200,78.5939098322023,52.8000777775559,15.2041171253127,44.002136610464
"Randy Rosario","600968",2018,533,55.2152667425978,79.8634877593758,25.8377876578609,44.0010285547323
"Tyler Glasnow","607192",2019,672,39.2323766243074,74.0141409014062,40.8274532978383,43.9715366115192
"Anthony DeSclafani","543101",2019,1912,62.5770741920576,74.7601834909201,21.2888329497452,43.9230865467906
"A.J. Puk","640462",2019,155,62.1011243075947,91.072584356873,16.4796775865828,43.9212546662519
"Austin Davis","656354",2018,462,67.4172399402106,78.2294664869657,16.1721952240475,43.906504964637
"Zack Burdi","641420",2020,131,55.4048727134964,83.5467451881123,24.3516445847991,43.8908369532903
"Ariel Jurado","642558",2018,637,59.8451355922806,84.1910291143664,20.4587918485321,43.8700341266913
"Jon Edwards","457754",2018,102,64.9520840850921,88.2479726188592,14.954894293065,43.8674356047576
"David Hess","605276",2019,1065,65.1604508254849,67.0610236426936,21.4605604082416,43.814616090577
"Trey Wingenter","622259",2019,687,71.4336854176453,71.231009020499,14.953726602039,43.8077251561995
"Scott Alexander","518397",2020,151,52.3834770423795,87.7931401992595,25.3524108715317,43.7954944205145
"Josh Hader","623352",2020,294,86.5286295438742,41.3279029978184,12.0288575664531,43.7942855365032
"Chad Sobotka","656977",2018,171,72.0407228483659,55.5329191920617,19.4187660435138,43.7810792990442
"Aaron Sanchez","592717",2018,1319,60.0256990686693,78.1653015005995,22.0637454986357,43.7523964877182
"Alec Mills","621219",2019,401,63.8971535538929,68.6543894520216,21.9033674542843,43.7509831556542
"Justin Wilson","458677",2019,514,76.3475362254525,38.7917740598531,21.1198957768628,43.720330239011
"Aaron Slegers","642083",2020,287,64.2745889670583,88.4936343077623,15.1844804760687,43.6907774610483
"Robert Stock","476594",2019,173,61.6070200742,69.7675001088363,23.2916378938275,43.6495600782269
"Kyle Zimmer","622092",2020,281,64.830439113165,73.7285086040381,19.3644485537452,43.6430180303534
"Colten Brewer","605155",2019,763,70.0007179065441,60.5789314072021,19.2636607157776,43.620420406309
"Reynaldo Lopez","625643",2019,2350,68.7022278798186,72.4537661063797,16.4823854089743,43.5734232523784
"Max Scherzer","453286",2018,2611,76.3252422464836,57.7821603249733,14.8779959603353,43.5734072232076
"Seranthony Dominguez","622554",2019,354,49.6945023949857,79.3615288524735,29.9222511778515,43.5607623652776
"Jeremy Jeffress","502026",2019,637,68.1556548408132,78.5284914074229,14.9517315705374,43.5416857051968
"Brandon Woodruff","605540",2018,570,70.3426643782914,90.1648869458272,9.40437179055282,43.5154479437205
"Zack Greinke","425844",2019,2219,61.9662940238759,50.9541213404114,28.7652246442463,43.4899320130145
"Marcus Walden","519393",2019,941,59.3389408980739,81.6570585975895,21.1427680296321,43.488433215901
"Nate Jones","518858",2020,276,42.5593983406999,71.0294847355984,38.3366063725003,43.4766364901228
"Matt Wisler","605538",2018,440,53.2284259522455,86.4487344048272,24.6250927826953,43.4710233959288
"Masahiro Tanaka","547888",2020,571,60.0614303841901,74.2738655618217,22.8579255032997,43.4583567349703
"Carson Fulmer","608334",2019,423,67.7700071350664,84.934367354864,13.1049642915684,43.4548888782127
"Mike Fiers","571666",2018,1915,60.9588543112987,42.7479168394395,32.129756413797,43.432965911589
"Dylan Bundy","605164",2018,2087,60.054936788883,79.0219645334736,21.2847721572462,43.4122545807895
"Reyes Moronta","606625",2018,832,80.0388595567392,40.500138284406,17.0666702631683,43.390170180829
"Eric Lauer","641778",2019,1852,74.9397145074965,62.9624601289962,14.1079301207397,43.389467587864
"Kevin Jepsen","448178",2018,205,47.0387961086537,36.7084840818867,45.4502454433403,43.3820726480575
"Jakob Junis","596001",2018,2077,45.8565363020894,75.7443973396791,33.9785719717516,43.3784380490373
"Jeffrey Springs","605488",2020,301,75.0829817287382,29.695722875005,24.5614341464062,43.3680240515025
"Jairo Diaz","545064",2020,257,68.0303344808449,49.9837449913059,23.8309407222012,43.3150466012444
"Conner Menez","669214",2019,244,54.5367109199244,77.8386713300848,26.059446381593,43.3073952853506
"Jonny Venters","458924",2018,385,52.6204090179941,91.6604790531631,23.2328176716123,43.3070981966727
"Tim Collins","525768",2018,272,54.3736649202719,48.3733417428284,35.5685530939021,43.2963539428878
"Shelby Miller","571946",2018,249,73.6451389241614,79.0793971856486,9.88230561316129,43.2795123808882
"Francisco Liriano","434538",2018,1671,71.7187870289198,58.8473926031679,17.9020581322475,43.2688770634621
"Alex Cobb","502171",2019,169,29.2271992566462,78.8713012140973,46.5223653828655,43.2658213859092
"Andrew Miller","453192",2020,148,65.1657762727057,39.5557471248988,29.4204075835557,43.2488335738475
"Ryan Pressly","519151",2020,263,62.5141873938084,81.0489342576159,18.3435018125006,43.2221866167286
"Tyler Duffey","608648",2020,248,66.9719560649767,46.0680494660283,25.8137941943652,43.2183512075977
"Kevin McCarthy","641838",2019,637,52.0583882831381,80.9588297768158,26.9292773117719,43.1820836584901
"Erick Fedde","607200",2018,716,63.647758020662,30.6349626365924,33.4036196728859,43.1709132205733
"Josh Tomlin","458708",2020,407,72.5362821652743,48.4020395979964,20.3925135040549,43.1524543456747
"Joe Palumbo","643478",2019,251,68.0121277727943,88.7301126831627,11.2638904906939,43.1500042938202
"Seunghwan Oh","493200",2018,883,73.5296606796661,49.6331612028816,19.1758718357954,43.1482835593585
"Justin Verlander","434378",2019,2442,60.0294620108966,69.0049623364038,24.0698225703125,43.1099313862676
"Preston Guilmet","543258",2018,143,57.0520039312434,64.5079533742567,27.930790924058,43.0921846734365
"Steven Matz","571927",2018,2036,70.7354097730427,79.806969892048,11.7741192490921,43.0864870610215
"Mark Melancon","453343",2018,480,68.507462685594,78.5790478277809,13.9871800655186,43.0767914351366
"Ryan Pressly","519151",2018,803,63.5151028881883,68.6826800589654,21.2351095515548,43.0634685998502
"Dan Winkler","595465",2018,773,67.0931322797809,68.8331163862263,18.2342821868489,43.0598180627798
"Zach Eflin","621107",2020,668,64.3664093421235,75.7236306504665,18.2426325389706,43.0301299576472
"Jimmy Cordero","622772",2018,239,49.7088538324184,77.0334522291262,29.8686897997269,43.0075807087136
"Dan Winkler","595465",2020,223,59.9335558819921,73.2729825449493,22.6347852558355,43.0013285582071
"Dario Agrazal","642607",2019,827,72.5797169769129,76.8458952965542,11.0523625430025,42.983411469009
"Josh Lucas","572998",2018,182,38.7335737066332,80.7084902199555,37.6929642087989,42.9748610809991
"Shane Greene","572888",2018,796,56.5571610075244,50.6335689223008,32.5794195195447,42.9646153365341
"Andrew Cashner","488768",2018,1963,66.581388732962,59.2760933414917,21.4842325801547,42.9063543207584
"Zack Wheeler","554430",2020,792,70.6723127724571,80.1865281208332,11.4259611819852,42.8894232089066
"Seranthony Dominguez","622554",2018,702,49.7966564106686,73.2638094857071,30.8145253746276,42.8782699606862
"Antonio Senzatela","622608",2020,791,67.9855225371118,42.333670053572,25.6672205029704,42.8642245238788
"Zach Plesac","668676",2019,1417,70.1009511073829,83.5463850532567,10.7847308068043,42.8603604052392
"Robbie Erlin","572362",2019,708,42.856862125097,86.818797342183,32.1568075109828,42.8393888157608
"Shane Carle","641438",2018,695,56.7698123480406,82.7277455105103,21.9898538105883,42.833215106268
"Nick Wittgren","621295",2020,280,63.9870759936499,60.7568386318823,23.0403930473355,42.8292549222236
"Mike Fiers","571666",2020,654,44.5319873878186,60.8090792987366,39.0423479138982,42.8227497631333
"Jacob Rhame","642008",2018,375,58.5584071844504,67.5658417942865,25.2962630485123,42.7964467813036
"Ray Black","605143",2018,308,61.4205591442566,60.7006302635841,25.0653705399071,42.753495489593
"Tyler Anderson","542881",2020,645,69.037694344737,42.5144123211028,24.5493027819237,42.7276389364187
"Juan Minaya","573668",2019,350,47.133093818667,82.7507010292344,29.7533172797893,42.7144129634147
"Trevor Williams","592866",2019,1691,79.021461397906,63.7429891119834,9.52544742035352,42.7040354560223
"Zack Britton","502154",2020,211,51.4424625035769,56.5652385062332,34.4599098168725,42.6520545940076
"Tyler Kinley","641755",2020,275,81.4650588209919,63.7697598770729,7.40602182272626,42.6350233057459
"Jake Thompson","622097",2018,208,32.1630522737365,74.5339322571293,44.5683063400423,42.6180479354474
"Eric Skoglund","607215",2018,792,62.8896903332686,75.0064755054035,19.0768817690437,42.598925522291
"Craig Kimbrel","518886",2019,285,64.306480629514,75.3349397091654,17.766665933826,42.5718678173493
"Bobby Poyner","596074",2018,281,58.3260432383078,72.5129342832205,23.5243093431999,42.523432234257
"Jimmy Yacabonis","642231",2019,577,59.8437698734826,66.0498336183609,24.3027290115137,42.5015692103913
"Joe Musgrove","605397",2020,506,45.110903870961,76.9019777612159,32.9791599784377,42.4997809069321
"Jorge De La Rosa","407822",2018,741,67.5479768579155,43.0490714045536,25.2782765854218,42.4961700574595
"Adam Plutko","592644",2020,330,63.6760510932456,78.4746559289398,17.1359267821417,42.4663385744919
"Tony Sipp","448609",2019,270,66.3757708542016,52.2733649309385,23.2587388456092,42.4640409421888
"John Curtiss","595928",2020,285,79.8356163402197,54.7490117676357,11.3652530248369,42.452891760174
"Michael Fulmer","605242",2018,1507,75.8424675718638,53.4196533754819,15.0423806216281,42.4273149302803
"Nick Pivetta","601713",2020,219,65.0058676667488,67.4779395857621,19.4816592764055,42.4216540567051
"Jose Alvarez","501625",2018,761,71.7115511244084,60.6770692635362,16.1083540267245,42.4101391826964
"A.J. Cole","595918",2019,363,69.168918249242,36.1374088520512,26.0133107102738,42.402796664871
"Robert Gsellman","607229",2018,940,61.6463841549005,81.9060285124911,17.62271015875,42.401558294956
"Tyler Alexander","641302",2019,683,63.6277754747281,82.7171888021586,15.7263861569679,42.3976980035169
"Justus Sheffield","656954",2019,505,62.0834405062628,85.2990718366046,16.1685381052853,42.3925469785132
"Lou Trivino","642152",2019,690,56.3042594991833,81.2283889333042,22.2250665073448,42.3912224230637
"Joe Kelly","523260",2018,890,73.2506931887379,70.8827279821082,11.5586089873789,42.3894851048932
"Dan Otero","519096",2018,660,63.1211038350557,73.471092349447,19.0756026824857,42.3871986378359
"Andrew Chafin","605177",2019,668,68.2766054560626,56.266809501492,20.1896182597956,42.3013679210713
"Ryan Cook","475857",2018,236,53.3230494871934,70.0681588717664,28.0748229676742,42.2761836719633
"Dan Winkler","595465",2019,258,56.3900499010058,74.0497332199518,24.2575523710721,42.2608955008167
"Ryan Buchter","488748",2018,514,56.0126024320804,71.8385458845458,25.2586750955946,42.2506428907976
"Carlos Ramirez","570702",2018,120,51.8455577132928,69.8901058358003,29.2978415429805,42.2402277649888
"Ray Black","605143",2019,197,79.2846279218001,70.6974437507204,6.42027473926233,42.2296712945767
"Genesis Cabrera","650893",2020,297,78.5317636128419,42.3087532777471,16.0876469032713,42.2295497431514
"Tyler Lyons","544928",2019,116,42.7438216218801,25.3876310870945,50.9272380244621,42.2037879423069
"Brandon McCarthy","435221",2018,870,59.8477914762283,64.7918614336231,24.2662194678508,42.1951456403773
"Reed Garrett","657585",2019,242,54.9378051616759,70.9974617808191,26.3301783326074,42.1927591088127
"Alex Reyes","621052",2020,283,56.8539072424608,84.8095102665267,20.3101783364771,42.1647876474883
"Zac Rosscup","573127",2019,286,68.5645860582163,32.3227518038766,27.3817334069824,42.1591590243475
"Jarlin Garcia","606424",2018,746,49.7294894748977,34.2394085310167,42.2720093933126,42.1479045493444
"Sam Tuivailala","592815",2018,472,71.229525426788,70.7194496240758,12.9139124823472,42.1340678976142
"Wilmer Font","521655",2018,648,72.6123768824667,55.1676174843986,16.7296290190194,42.1331390054782
"Carlos Martinez","593372",2020,299,56.970797808302,67.1629321242029,25.769226495297,42.1164262609209
"Jose Cisnero","542585",2020,396,65.3137779000143,87.583864407301,12.3778689447524,42.1093159014524
"Dylan Bundy","605164",2019,2077,59.1483134218723,75.1953457795216,21.3784749112194,42.0903431834396
"Matt Bowman","621199",2018,329,48.3306536487039,26.7430027150823,45.7277034882675,42.0873557080541
"Marcus Walden","519393",2020,213,49.4776480500704,84.3289738129376,26.4181526894769,42.0786680330782
"Robert Gsellman","607229",2019,796,59.3270480320201,60.9766072148862,25.7406613102476,42.0748189203759
"Donnie Hart","643354",2018,280,62.4802294042499,70.2337358450535,20.1228288008714,42.0254546004045
"Ryan Castellani","624418",2020,568,62.4055956193592,86.5466212541138,14.9771632853065,42.0195733062558
"Yusmeiro Petit","433589",2018,943,42.4731800118356,76.1055751506888,34.7074721227984,42.0066914409358
"Aaron Loup","571901",2018,526,65.7140344648036,51.3829991409569,23.4339404151225,42.0025995593831
"Javy Guerra","457915",2020,215,66.048811544584,65.6626252263782,18.5930178758106,41.9925134233841
"Robbie Erlin","572362",2018,1132,50.3248327392285,90.7660672332317,23.4415778442644,41.9183148407738
"Kolby Allard","663465",2020,505,71.5948655516006,76.8381257895565,10.3554260375058,41.9169972311907
"Taylor Hearn","621368",2020,274,61.9636012432007,77.5280996201856,17.9994544641428,41.8671118532284
"Josh Fleming","676596",2020,338,50.135281884307,57.6277972210035,33.9907557398181,41.7997625548295
"Andrew Suarez","605498",2018,1816,59.8451994427404,70.2445174040908,21.9240228795612,41.7669598698036
"Zach Duke","435043",2018,392,31.2899790332749,92.4341730465644,38.334609803263,41.736928279898
"JD Hammer","670456",2019,256,64.2025064797359,58.9873504502802,21.8679862173516,41.728900032393
"Burch Smith","572143",2019,320,70.5686676905244,65.6450801638367,14.4891013256002,41.7201276793048
